,RunId,iteration,Step,outcome_collection,watch_shift,communication_timing,media_weight_trust,media_weight_perc,phase_0,phase_1,phase_2,evac_agents,average_evac_time,hotel_choice,friends_choice,shelter_choice,stay_choice
0,0,0,0,SingleRun,12,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
1,0,0,1,SingleRun,12,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
2,0,0,2,SingleRun,12,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
3,0,0,3,SingleRun,12,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
4,0,0,4,SingleRun,12,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
5,0,0,5,SingleRun,12,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
6,0,0,6,SingleRun,12,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
7,0,0,7,SingleRun,12,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
8,0,0,8,SingleRun,12,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
9,0,0,9,SingleRun,12,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
10,0,0,10,SingleRun,12,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
11,0,0,11,SingleRun,12,-6,0.02,0.1,998,2,0,0,0.0,0,0,0,0
12,0,0,12,SingleRun,12,-6,0.02,0.1,998,2,0,0,0.0,0,0,0,0
13,0,0,13,SingleRun,12,-6,0.02,0.1,996,4,0,0,0.0,0,0,0,0
14,0,0,14,SingleRun,12,-6,0.02,0.1,996,4,0,0,0.0,0,0,0,0
15,0,0,15,SingleRun,12,-6,0.02,0.1,994,6,0,0,0.0,0,0,0,0
16,0,0,16,SingleRun,12,-6,0.02,0.1,994,6,0,0,0.0,0,0,0,0
17,0,0,17,SingleRun,12,-6,0.02,0.1,994,6,0,0,0.0,0,0,0,0
18,0,0,18,SingleRun,12,-6,0.02,0.1,994,6,0,0,0.0,0,0,0,0
19,0,0,19,SingleRun,12,-6,0.02,0.1,994,6,0,0,0.0,0,0,0,0
20,0,0,20,SingleRun,12,-6,0.02,0.1,994,6,0,0,0.0,0,0,0,0
21,0,0,21,SingleRun,12,-6,0.02,0.1,994,6,0,0,0.0,0,0,0,0
22,0,0,22,SingleRun,12,-6,0.02,0.1,994,6,0,0,0.0,0,0,0,0
23,0,0,23,SingleRun,12,-6,0.02,0.1,994,6,0,0,0.0,0,0,0,0
24,0,0,24,SingleRun,12,-6,0.02,0.1,994,6,0,0,0.0,0,0,0,0
25,0,0,25,SingleRun,12,-6,0.02,0.1,990,10,0,0,0.0,0,0,0,0
26,0,0,26,SingleRun,12,-6,0.02,0.1,946,54,0,0,0.0,0,0,0,0
27,0,0,27,SingleRun,12,-6,0.02,0.1,925,71,4,0,0.0,0,0,0,0
28,0,0,28,SingleRun,12,-6,0.02,0.1,894,99,7,0,0.0,0,0,0,0
29,0,0,29,SingleRun,12,-6,0.02,0.1,877,109,14,1,0.0,0,1,0,0
30,0,0,30,SingleRun,12,-6,0.02,0.1,854,127,18,1,0.0,0,2,0,0
31,0,0,31,SingleRun,12,-6,0.02,0.1,813,163,22,0,0.0,0,2,0,0
32,0,0,32,SingleRun,12,-6,0.02,0.1,788,182,28,0,0.0,0,2,0,0
33,0,0,33,SingleRun,12,-6,0.02,0.1,754,210,34,0,0.0,0,2,0,0
34,0,0,34,SingleRun,12,-6,0.02,0.1,638,307,53,0,0.0,0,2,0,0
35,0,0,35,SingleRun,12,-6,0.02,0.1,531,388,79,3,0.0,1,3,0,1
36,0,0,36,SingleRun,12,-6,0.02,0.1,377,501,117,3,0.0,2,5,0,1
37,0,0,37,SingleRun,12,-6,0.02,0.1,248,561,183,3,0.0,3,7,0,1
38,0,0,38,SingleRun,12,-6,0.02,0.1,175,565,249,0,0.0,3,7,0,1
39,0,0,39,SingleRun,12,-6,0.02,0.1,160,543,286,3,0.0,4,7,1,2
40,0,0,40,SingleRun,12,-6,0.02,0.1,147,537,302,4,0.0,5,8,1,4
41,0,0,41,SingleRun,12,-6,0.02,0.1,133,538,311,4,0.0,6,9,2,5
42,0,0,42,SingleRun,12,-6,0.02,0.1,129,532,317,5,0.0,7,11,4,5
43,0,0,43,SingleRun,12,-6,0.02,0.1,71,521,381,5,0.0,9,12,5,6
44,0,0,44,SingleRun,12,-6,0.02,0.1,58,491,419,9,0.0,10,18,5,8
45,0,0,45,SingleRun,12,-6,0.02,0.1,49,469,441,10,0.0,14,22,6,9
46,0,0,46,SingleRun,12,-6,0.02,0.1,44,449,456,9,0.0,16,27,6,11
47,0,0,47,SingleRun,12,-6,0.02,0.1,36,394,510,9,0.0,19,30,8,12
48,0,0,48,SingleRun,12,-6,0.02,0.1,27,375,529,13,0.0,22,36,8,16
49,0,0,49,SingleRun,12,-6,0.02,0.1,18,355,545,42,0.0,35,53,10,26
50,0,0,50,SingleRun,12,-6,0.02,0.1,8,344,524,58,0.0,53,74,16,39
51,0,0,51,SingleRun,12,-6,0.02,0.1,8,338,472,39,0.0,66,87,22,46
52,0,0,52,SingleRun,12,-6,0.02,0.1,8,325,446,43,0.0,80,109,24,51
53,0,0,53,SingleRun,12,-6,0.02,0.1,7,320,409,56,0.0,95,131,32,62
54,0,0,54,SingleRun,12,-6,0.02,0.1,7,318,355,43,0.0,107,155,35,66
55,0,0,55,SingleRun,12,-6,0.02,0.1,7,318,312,33,0.0,119,168,37,72
56,0,0,56,SingleRun,12,-6,0.02,0.1,7,318,279,35,0.0,131,181,41,78
57,0,0,57,SingleRun,12,-6,0.02,0.1,7,316,246,29,0.0,139,190,43,88
58,0,0,58,SingleRun,12,-6,0.02,0.1,7,315,218,29,0.0,149,199,46,95
59,0,0,59,SingleRun,12,-6,0.02,0.1,7,314,190,26,0.0,156,210,47,102
60,0,0,60,SingleRun,12,-6,0.02,0.1,7,310,168,26,0.0,162,222,52,105
61,0,0,61,SingleRun,12,-6,0.02,0.1,7,307,145,24,0.0,168,227,57,113
62,0,0,62,SingleRun,12,-6,0.02,0.1,7,307,121,10,0.0,170,231,57,117
63,0,0,63,SingleRun,12,-6,0.02,0.1,7,307,111,18,0.0,177,240,57,119
64,0,0,64,SingleRun,12,-6,0.02,0.1,7,306,94,21,0.0,185,246,60,123
65,0,0,65,SingleRun,12,-6,0.02,0.1,7,305,74,12,0.0,190,250,61,125
66,0,0,66,SingleRun,12,-6,0.02,0.1,7,302,65,14,0.0,193,256,62,129
67,0,0,67,SingleRun,12,-6,0.02,0.1,0,189,171,46,0.0,210,272,63,141
68,0,0,68,SingleRun,12,-6,0.02,0.1,0,168,146,40,0.0,218,289,68,151
69,0,0,69,SingleRun,12,-6,0.02,0.1,0,165,109,24,0.0,227,297,70,156
70,0,0,70,SingleRun,12,-6,0.02,0.1,0,165,85,27,0.0,233,306,72,166
71,0,0,71,SingleRun,12,-6,0.02,0.1,0,165,58,11,0.0,238,310,72,168
72,0,0,72,SingleRun,12,-6,0.02,0.1,0,165,47,11,0.0,239,314,74,172
73,0,0,73,SingleRun,12,-6,0.02,0.1,0,165,36,14,0.0,243,320,75,175
74,0,0,74,SingleRun,12,-6,0.02,0.1,0,165,22,8,0.0,247,323,75,176
75,0,0,75,SingleRun,12,-6,0.02,0.1,0,165,14,3,0.0,247,325,75,177
76,0,0,76,SingleRun,12,-6,0.02,0.1,0,164,12,6,0.0,248,328,75,179
77,0,0,77,SingleRun,12,-6,0.02,0.1,0,156,14,3,0.0,250,328,75,180
78,0,0,78,SingleRun,12,-6,0.02,0.1,0,156,11,7,0.0,253,330,75,182
79,0,0,79,SingleRun,12,-6,0.02,0.1,0,145,15,7,0.0,258,332,75,182
80,0,0,80,SingleRun,12,-6,0.02,0.1,0,112,41,17,0.0,262,338,75,189
81,0,0,81,SingleRun,12,-6,0.02,0.1,0,108,28,8,0.0,264,341,75,192
82,0,0,82,SingleRun,12,-6,0.02,0.1,0,108,20,4,0.0,265,342,75,194
83,0,0,83,SingleRun,12,-6,0.02,0.1,0,108,16,10,0.0,267,346,75,198
84,0,0,84,SingleRun,12,-6,0.02,0.1,0,107,7,2,0.0,268,346,75,199
85,0,0,85,SingleRun,12,-6,0.02,0.1,0,107,5,4,0.0,270,346,75,201
86,0,0,86,SingleRun,12,-6,0.02,0.1,0,107,1,0,0.0,270,346,75,201
87,0,0,87,SingleRun,12,-6,0.02,0.1,0,107,1,0,60.10201793721973,270,346,75,201
88,9,9,0,SingleRun,12,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
89,9,9,1,SingleRun,12,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
90,9,9,2,SingleRun,12,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
91,9,9,3,SingleRun,12,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
92,9,9,4,SingleRun,12,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
93,9,9,5,SingleRun,12,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
94,9,9,6,SingleRun,12,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
95,9,9,7,SingleRun,12,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
96,9,9,8,SingleRun,12,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
97,9,9,9,SingleRun,12,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
98,9,9,10,SingleRun,12,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
99,9,9,11,SingleRun,12,-6,0.02,0.1,999,1,0,0,0.0,0,0,0,0
100,9,9,12,SingleRun,12,-6,0.02,0.1,999,1,0,0,0.0,0,0,0,0
101,9,9,13,SingleRun,12,-6,0.02,0.1,996,4,0,0,0.0,0,0,0,0
102,9,9,14,SingleRun,12,-6,0.02,0.1,995,5,0,0,0.0,0,0,0,0
103,9,9,15,SingleRun,12,-6,0.02,0.1,994,6,0,0,0.0,0,0,0,0
104,9,9,16,SingleRun,12,-6,0.02,0.1,994,6,0,0,0.0,0,0,0,0
105,9,9,17,SingleRun,12,-6,0.02,0.1,994,6,0,0,0.0,0,0,0,0
106,9,9,18,SingleRun,12,-6,0.02,0.1,994,6,0,0,0.0,0,0,0,0
107,9,9,19,SingleRun,12,-6,0.02,0.1,994,6,0,0,0.0,0,0,0,0
108,9,9,20,SingleRun,12,-6,0.02,0.1,994,6,0,0,0.0,0,0,0,0
109,9,9,21,SingleRun,12,-6,0.02,0.1,994,6,0,0,0.0,0,0,0,0
110,9,9,22,SingleRun,12,-6,0.02,0.1,994,6,0,0,0.0,0,0,0,0
111,9,9,23,SingleRun,12,-6,0.02,0.1,994,6,0,0,0.0,0,0,0,0
112,9,9,24,SingleRun,12,-6,0.02,0.1,994,6,0,0,0.0,0,0,0,0
113,9,9,25,SingleRun,12,-6,0.02,0.1,991,9,0,0,0.0,0,0,0,0
114,9,9,26,SingleRun,12,-6,0.02,0.1,966,34,0,0,0.0,0,0,0,0
115,9,9,27,SingleRun,12,-6,0.02,0.1,959,38,3,0,0.0,0,0,0,0
116,9,9,28,SingleRun,12,-6,0.02,0.1,935,60,5,0,0.0,0,0,0,0
117,9,9,29,SingleRun,12,-6,0.02,0.1,923,71,6,0,0.0,0,0,0,0
118,9,9,30,SingleRun,12,-6,0.02,0.1,920,72,8,0,0.0,0,0,0,0
119,9,9,31,SingleRun,12,-6,0.02,0.1,917,73,10,0,0.0,0,0,0,0
120,9,9,32,SingleRun,12,-6,0.02,0.1,915,75,10,0,0.0,0,0,0,0
121,9,9,33,SingleRun,12,-6,0.02,0.1,914,75,11,0,0.0,0,0,0,0
122,9,9,34,SingleRun,12,-6,0.02,0.1,829,158,13,1,0.0,1,0,0,0
123,9,9,35,SingleRun,12,-6,0.02,0.1,746,228,25,1,0.0,2,0,0,0
124,9,9,36,SingleRun,12,-6,0.02,0.1,548,407,43,1,0.0,2,0,1,0
125,9,9,37,SingleRun,12,-6,0.02,0.1,337,545,115,4,0.0,4,2,1,0
126,9,9,38,SingleRun,12,-6,0.02,0.1,228,554,211,1,0.0,4,3,1,0
127,9,9,39,SingleRun,12,-6,0.02,0.1,191,534,267,3,0.0,4,5,1,1
128,9,9,40,SingleRun,12,-6,0.02,0.1,170,519,300,2,0.0,4,5,2,2
129,9,9,41,SingleRun,12,-6,0.02,0.1,160,513,314,4,0.0,6,6,2,3
130,9,9,42,SingleRun,12,-6,0.02,0.1,158,509,316,2,0.0,8,6,2,3
131,9,9,43,SingleRun,12,-6,0.02,0.1,96,497,388,6,0.0,8,8,4,5
132,9,9,44,SingleRun,12,-6,0.02,0.1,69,467,439,5,0.0,10,9,4,7
133,9,9,45,SingleRun,12,-6,0.02,0.1,57,437,476,8,0.0,11,16,4,7
134,9,9,46,SingleRun,12,-6,0.02,0.1,52,424,486,7,0.0,15,18,5,7
135,9,9,47,SingleRun,12,-6,0.02,0.1,33,411,511,9,0.0,18,20,6,10
136,9,9,48,SingleRun,12,-6,0.02,0.1,21,393,532,8,0.0,22,21,7,12
137,9,9,49,SingleRun,12,-6,0.02,0.1,10,367,561,43,0.0,32,41,12,20
138,9,9,50,SingleRun,12,-6,0.02,0.1,5,354,536,66,0.0,53,63,18,37
139,9,9,51,SingleRun,12,-6,0.02,0.1,5,347,477,54,0.0,69,85,28,43
140,9,9,52,SingleRun,12,-6,0.02,0.1,3,332,440,56,0.0,92,108,32,49
141,9,9,53,SingleRun,12,-6,0.02,0.1,3,326,390,48,0.0,105,132,34,58
142,9,9,54,SingleRun,12,-6,0.02,0.1,3,325,343,35,0.0,120,143,34,67
143,9,9,55,SingleRun,12,-6,0.02,0.1,2,322,312,35,0.0,126,154,38,81
144,9,9,56,SingleRun,12,-6,0.02,0.1,2,322,277,30,0.0,139,167,40,83
145,9,9,57,SingleRun,12,-6,0.02,0.1,1,317,253,29,0.0,152,177,40,89
146,9,9,58,SingleRun,12,-6,0.02,0.1,1,313,228,43,0.0,165,194,43,99
147,9,9,59,SingleRun,12,-6,0.02,0.1,1,312,186,25,0.0,174,200,45,107
148,9,9,60,SingleRun,12,-6,0.02,0.1,1,312,161,18,0.0,180,207,47,110
149,9,9,61,SingleRun,12,-6,0.02,0.1,1,312,143,18,0.0,184,219,48,111
150,9,9,62,SingleRun,12,-6,0.02,0.1,1,312,125,19,0.0,191,227,48,115
151,9,9,63,SingleRun,12,-6,0.02,0.1,1,312,106,18,0.0,195,235,49,120
152,9,9,64,SingleRun,12,-6,0.02,0.1,1,312,88,19,0.0,202,243,51,122
153,9,9,65,SingleRun,12,-6,0.02,0.1,1,311,70,10,0.0,206,245,51,126
154,9,9,66,SingleRun,12,-6,0.02,0.1,1,311,60,18,0.0,208,253,54,131
155,9,9,67,SingleRun,12,-6,0.02,0.1,0,188,166,52,0.0,229,266,60,143
156,9,9,68,SingleRun,12,-6,0.02,0.1,0,175,127,32,0.0,237,279,66,148
157,9,9,69,SingleRun,12,-6,0.02,0.1,0,174,96,25,0.0,244,284,70,157
158,9,9,70,SingleRun,12,-6,0.02,0.1,0,174,71,21,0.0,249,293,72,162
