,RunId,iteration,Step,outcome_collection,watch_shift,communication_timing,media_weight_trust,media_weight_perc,phase_0,phase_1,phase_2,evac_agents,average_evac_time,hotel_choice,friends_choice,shelter_choice,stay_choice
0,11,11,0,SingleRun,24,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
1,11,11,1,SingleRun,24,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
2,11,11,2,SingleRun,24,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
3,11,11,3,SingleRun,24,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
4,11,11,4,SingleRun,24,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
5,11,11,5,SingleRun,24,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
6,11,11,6,SingleRun,24,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
7,11,11,7,SingleRun,24,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
8,11,11,8,SingleRun,24,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
9,11,11,9,SingleRun,24,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
10,11,11,10,SingleRun,24,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
11,11,11,11,SingleRun,24,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
12,11,11,12,SingleRun,24,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
13,11,11,13,SingleRun,24,-6,0.02,0.1,999,1,0,0,0.0,0,0,0,0
14,11,11,14,SingleRun,24,-6,0.02,0.1,999,1,0,0,0.0,0,0,0,0
15,11,11,15,SingleRun,24,-6,0.02,0.1,999,1,0,0,0.0,0,0,0,0
16,11,11,16,SingleRun,24,-6,0.02,0.1,999,1,0,0,0.0,0,0,0,0
17,11,11,17,SingleRun,24,-6,0.02,0.1,999,1,0,0,0.0,0,0,0,0
18,11,11,18,SingleRun,24,-6,0.02,0.1,999,1,0,0,0.0,0,0,0,0
19,11,11,19,SingleRun,24,-6,0.02,0.1,999,1,0,0,0.0,0,0,0,0
20,11,11,20,SingleRun,24,-6,0.02,0.1,999,1,0,0,0.0,0,0,0,0
21,11,11,21,SingleRun,24,-6,0.02,0.1,999,1,0,0,0.0,0,0,0,0
22,11,11,22,SingleRun,24,-6,0.02,0.1,999,1,0,0,0.0,0,0,0,0
23,11,11,23,SingleRun,24,-6,0.02,0.1,999,1,0,0,0.0,0,0,0,0
24,11,11,24,SingleRun,24,-6,0.02,0.1,999,1,0,0,0.0,0,0,0,0
25,11,11,25,SingleRun,24,-6,0.02,0.1,996,4,0,0,0.0,0,0,0,0
26,11,11,26,SingleRun,24,-6,0.02,0.1,952,48,0,0,0.0,0,0,0,0
27,11,11,27,SingleRun,24,-6,0.02,0.1,933,64,3,0,0.0,0,0,0,0
28,11,11,28,SingleRun,24,-6,0.02,0.1,898,96,6,0,0.0,0,0,0,0
29,11,11,29,SingleRun,24,-6,0.02,0.1,882,109,9,0,0.0,0,0,0,0
30,11,11,30,SingleRun,24,-6,0.02,0.1,876,113,11,2,0.0,1,1,0,0
31,11,11,31,SingleRun,24,-6,0.02,0.1,862,127,9,0,0.0,1,1,0,0
32,11,11,32,SingleRun,24,-6,0.02,0.1,861,127,10,0,0.0,1,1,0,0
33,11,11,33,SingleRun,24,-6,0.02,0.1,859,129,10,0,0.0,1,1,0,0
34,11,11,34,SingleRun,24,-6,0.02,0.1,793,191,14,0,0.0,1,1,0,0
35,11,11,35,SingleRun,24,-6,0.02,0.1,734,234,30,0,0.0,1,1,0,0
36,11,11,36,SingleRun,24,-6,0.02,0.1,461,474,63,0,0.0,1,1,0,0
37,11,11,37,SingleRun,24,-6,0.02,0.1,213,631,154,9,0.0,3,6,1,1
38,11,11,38,SingleRun,24,-6,0.02,0.1,72,590,327,28,0.0,13,18,2,6
39,11,11,39,SingleRun,24,-6,0.02,0.1,54,515,392,36,0.0,25,37,4,9
40,11,11,40,SingleRun,24,-6,0.02,0.1,32,463,430,42,0.0,38,55,7,17
41,11,11,41,SingleRun,24,-6,0.02,0.1,30,436,417,41,0.0,51,73,9,25
42,11,11,42,SingleRun,24,-6,0.02,0.1,30,432,380,45,0.0,62,94,13,34
43,11,11,43,SingleRun,24,-6,0.02,0.1,8,377,412,58,0.0,79,118,16,48
44,11,11,44,SingleRun,24,-6,0.02,0.1,7,349,383,42,0.0,90,131,21,61
45,11,11,45,SingleRun,24,-6,0.02,0.1,5,333,359,37,0.0,107,144,21,68
46,11,11,46,SingleRun,24,-6,0.02,0.1,4,318,338,39,0.0,122,159,21,77
47,11,11,47,SingleRun,24,-6,0.02,0.1,2,287,332,45,0.0,133,172,22,97
48,11,11,48,SingleRun,24,-6,0.02,0.1,0,279,297,39,0.0,144,188,26,105
49,11,11,49,SingleRun,24,-6,0.02,0.1,0,250,287,32,0.0,159,196,26,114
50,11,11,50,SingleRun,24,-6,0.02,0.1,0,247,258,27,0.0,168,205,29,120
51,11,11,51,SingleRun,24,-6,0.02,0.1,0,247,231,32,0.0,183,216,31,124
52,11,11,52,SingleRun,24,-6,0.02,0.1,0,247,199,35,0.0,190,225,37,137
53,11,11,53,SingleRun,24,-6,0.02,0.1,0,247,164,26,0.0,199,236,38,142
54,11,11,54,SingleRun,24,-6,0.02,0.1,0,247,138,29,0.0,211,248,38,147
55,11,11,55,SingleRun,24,-6,0.02,0.1,0,247,109,18,0.0,216,251,40,155
56,11,11,56,SingleRun,24,-6,0.02,0.1,0,247,91,19,0.0,221,259,41,160
57,11,11,57,SingleRun,24,-6,0.02,0.1,0,247,72,9,0.0,224,261,43,162
58,11,11,58,SingleRun,24,-6,0.02,0.1,0,247,63,8,0.0,228,263,43,164
59,11,11,59,SingleRun,24,-6,0.02,0.1,0,247,55,10,0.0,231,267,44,166
60,11,11,60,SingleRun,24,-6,0.02,0.1,0,247,45,2,0.0,231,269,44,166
61,11,11,61,SingleRun,24,-6,0.02,0.1,0,246,44,7,0.0,233,274,44,166
62,11,11,62,SingleRun,24,-6,0.02,0.1,0,246,37,8,0.0,236,278,45,166
63,11,11,63,SingleRun,24,-6,0.02,0.1,0,246,29,8,0.0,237,284,45,167
64,11,11,64,SingleRun,24,-6,0.02,0.1,0,246,21,5,0.0,238,286,45,169
65,11,11,65,SingleRun,24,-6,0.02,0.1,0,246,16,5,0.0,239,290,45,169
66,11,11,66,SingleRun,24,-6,0.02,0.1,0,246,11,3,0.0,240,291,45,170
67,11,11,67,SingleRun,24,-6,0.02,0.1,0,178,76,14,0.0,243,295,48,174
68,11,11,68,SingleRun,24,-6,0.02,0.1,0,174,66,13,0.0,248,299,48,178
69,11,11,69,SingleRun,24,-6,0.02,0.1,0,174,53,12,0.0,250,305,50,180
70,11,11,70,SingleRun,24,-6,0.02,0.1,0,174,41,14,0.0,251,311,51,186
71,11,11,71,SingleRun,24,-6,0.02,0.1,0,174,27,11,0.0,254,317,51,188
72,11,11,72,SingleRun,24,-6,0.02,0.1,0,174,16,6,0.0,254,320,52,190
73,11,11,73,SingleRun,24,-6,0.02,0.1,0,174,10,2,0.0,255,321,52,190
74,11,11,74,SingleRun,24,-6,0.02,0.1,0,174,8,3,0.0,256,323,52,190
75,11,11,75,SingleRun,24,-6,0.02,0.1,0,174,5,2,0.0,256,324,52,191
76,11,11,76,SingleRun,24,-6,0.02,0.1,0,174,3,0,0.0,256,324,52,191
77,11,11,77,SingleRun,24,-6,0.02,0.1,0,167,10,5,0.0,258,326,52,192
78,11,11,78,SingleRun,24,-6,0.02,0.1,0,167,5,5,0.0,258,330,52,193
79,11,11,79,SingleRun,24,-6,0.02,0.1,0,159,8,2,0.0,260,330,52,193
80,11,11,80,SingleRun,24,-6,0.02,0.1,0,119,46,20,0.0,265,338,53,199
81,11,11,81,SingleRun,24,-6,0.02,0.1,0,115,30,14,0.0,268,343,54,204
82,11,11,82,SingleRun,24,-6,0.02,0.1,0,115,16,11,0.0,271,346,55,208
83,11,11,83,SingleRun,24,-6,0.02,0.1,0,115,5,3,0.0,272,346,56,209
84,11,11,84,SingleRun,24,-6,0.02,0.1,0,111,6,3,0.0,273,348,56,209
85,11,11,85,SingleRun,24,-6,0.02,0.1,0,111,3,3,0.0,274,349,56,210
86,11,11,86,SingleRun,24,-6,0.02,0.1,0,111,0,0,0.0,274,349,56,210
87,11,11,87,SingleRun,24,-6,0.02,0.1,0,111,0,0,52.643419572553434,274,349,56,210
88,1,1,0,SingleRun,24,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
89,1,1,1,SingleRun,24,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
90,1,1,2,SingleRun,24,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
91,1,1,3,SingleRun,24,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
92,1,1,4,SingleRun,24,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
93,1,1,5,SingleRun,24,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
94,1,1,6,SingleRun,24,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
95,1,1,7,SingleRun,24,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
96,1,1,8,SingleRun,24,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
97,1,1,9,SingleRun,24,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
98,1,1,10,SingleRun,24,-6,0.02,0.1,1000,0,0,0,0.0,0,0,0,0
99,1,1,11,SingleRun,24,-6,0.02,0.1,999,1,0,0,0.0,0,0,0,0
100,1,1,12,SingleRun,24,-6,0.02,0.1,998,2,0,0,0.0,0,0,0,0
101,1,1,13,SingleRun,24,-6,0.02,0.1,992,7,1,0,0.0,0,0,0,0
102,1,1,14,SingleRun,24,-6,0.02,0.1,990,9,1,0,0.0,0,0,0,0
103,1,1,15,SingleRun,24,-6,0.02,0.1,989,10,1,0,0.0,0,0,0,0
104,1,1,16,SingleRun,24,-6,0.02,0.1,989,10,1,0,0.0,0,0,0,0
105,1,1,17,SingleRun,24,-6,0.02,0.1,989,10,1,0,0.0,0,0,0,0
106,1,1,18,SingleRun,24,-6,0.02,0.1,989,10,1,0,0.0,0,0,0,0
107,1,1,19,SingleRun,24,-6,0.02,0.1,989,10,1,0,0.0,0,0,0,0
108,1,1,20,SingleRun,24,-6,0.02,0.1,989,10,1,0,0.0,0,0,0,0
109,1,1,21,SingleRun,24,-6,0.02,0.1,988,11,1,0,0.0,0,0,0,0
110,1,1,22,SingleRun,24,-6,0.02,0.1,988,11,1,0,0.0,0,0,0,0
111,1,1,23,SingleRun,24,-6,0.02,0.1,988,11,1,0,0.0,0,0,0,0
112,1,1,24,SingleRun,24,-6,0.02,0.1,985,14,1,0,0.0,0,0,0,0
113,1,1,25,SingleRun,24,-6,0.02,0.1,965,34,1,0,0.0,0,0,0,0
114,1,1,26,SingleRun,24,-6,0.02,0.1,886,110,4,0,0.0,0,0,0,0
115,1,1,27,SingleRun,24,-6,0.02,0.1,850,140,10,0,0.0,0,0,0,0
116,1,1,28,SingleRun,24,-6,0.02,0.1,797,183,20,0,0.0,0,0,0,0
117,1,1,29,SingleRun,24,-6,0.02,0.1,773,201,26,0,0.0,0,0,0,0
118,1,1,30,SingleRun,24,-6,0.02,0.1,749,221,30,0,0.0,0,0,0,0
119,1,1,31,SingleRun,24,-6,0.02,0.1,725,242,33,0,0.0,0,0,0,0
120,1,1,32,SingleRun,24,-6,0.02,0.1,722,242,36,0,0.0,0,0,0,0
121,1,1,33,SingleRun,24,-6,0.02,0.1,717,246,37,0,0.0,0,0,0,0
122,1,1,34,SingleRun,24,-6,0.02,0.1,627,332,41,2,0.0,1,1,0,0
123,1,1,35,SingleRun,24,-6,0.02,0.1,548,385,65,0,0.0,1,1,0,0
124,1,1,36,SingleRun,24,-6,0.02,0.1,442,454,102,0,0.0,1,1,0,0
125,1,1,37,SingleRun,24,-6,0.02,0.1,319,524,155,11,0.0,5,6,0,2
126,1,1,38,SingleRun,24,-6,0.02,0.1,130,593,264,22,0.0,13,16,1,5
127,1,1,39,SingleRun,24,-6,0.02,0.1,71,549,345,39,0.0,28,31,3,12
128,1,1,40,SingleRun,24,-6,0.02,0.1,38,477,411,59,0.0,44,60,4,25
129,1,1,41,SingleRun,24,-6,0.02,0.1,28,446,393,45,0.0,60,77,10,31
130,1,1,42,SingleRun,24,-6,0.02,0.1,26,435,361,35,0.0,72,91,12,38
131,1,1,43,SingleRun,24,-6,0.02,0.1,13,388,386,42,0.0,87,105,17,46
132,1,1,44,SingleRun,24,-6,0.02,0.1,9,378,358,30,0.0,96,119,19,51
133,1,1,45,SingleRun,24,-6,0.02,0.1,7,353,355,42,0.0,111,132,24,60
134,1,1,46,SingleRun,24,-6,0.02,0.1,7,338,328,26,0.0,119,143,26,65
135,1,1,47,SingleRun,24,-6,0.02,0.1,3,302,342,48,0.0,133,163,28,77
136,1,1,48,SingleRun,24,-6,0.02,0.1,1,292,306,46,0.0,146,180,28,93
137,1,1,49,SingleRun,24,-6,0.02,0.1,1,271,281,33,0.0,158,192,33,97
138,1,1,50,SingleRun,24,-6,0.02,0.1,1,265,254,38,0.0,172,204,36,106
139,1,1,51,SingleRun,24,-6,0.02,0.1,1,264,217,21,0.0,176,212,39,112
140,1,1,52,SingleRun,24,-6,0.02,0.1,1,264,196,24,0.0,183,218,43,119
141,1,1,53,SingleRun,24,-6,0.02,0.1,1,264,172,27,0.0,189,229,48,124
142,1,1,54,SingleRun,24,-6,0.02,0.1,1,264,145,22,0.0,197,236,48,131
